Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Taiwan,42.013,41.329,42.724,47.472,51.469,51.115,57.264,63.308,69.65,77.991,81.433,89.207,95.193,102.8,110.122,109.371,115.703,122.653,150.134,157.03,172.112,175.719,186.248,195.623,200.976,210.298,217.9,225.343,221.662,213.344,230.047,235.052,233.669,236.303,243.317,241.258,246.666,249.528,#N/A,#N/A,#N/A
Tajikistan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16.609,17.533,16.798,14.612,14.842,13.85,14.265,15.621,13.983,14.229,15.142,16.336,16.319,16.92,16.768,17.323,16.989,15.958,16.269,16.074,16.801,16.941,15.99,16.982,17.03,17.884,#N/A,#N/A,#N/A
Thailand,13.576,14.549,15.768,18.765,20.911,22.912,24.651,28.395,32.114,37.038,43.654,47.405,53.885,59.785,67.132,75.63,83.198,83.332,82.24,84.787,89.604,95.802,101.612,108.991,117.178,123.058,129.323,132.379,136.474,137.298,150.434,147.304,157.383,160.712,162.732,167.68,181.208,177.097,#N/A,#N/A,#N/A
The Bahamas,0.799,0.714,0.762,0.819,0.814,0.846,0.851,0.853,0.855,0.87,0.893,1.067,1.095,1.144,1.201,1.179,1.213,1.282,1.393,1.464,1.565,1.626,1.716,1.81,1.795,1.894,1.928,2.045,2.05,1.945,1.8215,1.8626,1.7179,1.7039,1.739,1.817,1.783,1.747,#N/A,#N/A,#N/A
Togo,0.05,0.053,0.078,0.053,0.074,0.109,0.105,0.109,0.116,0.126,0.15,0.279,0.212,0.315,0.242,0.344,0.283,0.19,0.284,0.282,0.17,0.12,0.148,0.174,0.181,0.183,0.212,0.188,0.12,0.142,0.1733,0.1266,0.1097,0.0919,0.144,0.082,0.233,0.233,#N/A,#N/A,#N/A
Trinidad and Tobago,1.95,2.174,2.53,2.746,2.83,2.853,3.136,3.322,3.309,3.255,3.364,3.498,3.739,3.59,3.827,4.051,4.27,4.69,4.86,4.933,5.133,5.307,5.307,6.052,6.046,6.638,6.745,7.22,7.271,7.378,7.98,8.25,8.588,8.935,9.302,9.682,10.07,10.371,#N/A,#N/A,#N/A
Tunisia,2.621,2.83,2.975,3.503,3.813,3.962,3.952,4.281,4.623,4.793,5.205,5.404,5.812,5.937,6.314,6.872,7.457,8.004,8.563,9.405,9.964,10.714,11.135,11.676,12.293,12.976,13.281,12.921,13.505,14.346,14.955,15.339,16.795,17.076,17.872,18.353,18.49,19.172,#N/A,#N/A,#N/A
Turkey,23.322,23.803,26.44,27.356,30.721,34.369,36.398,39.965,46.3,45.879,55.253,57.772,64.637,71.085,75.159,82.868,91.209,99.112,106.48,111.135,119.033,116.625,123.378,133.959,143.995,154.309,168.036,182.002,188.314,185.133,201.402,217.826,227.695,228.49,238.752,249.245,261.85,283.086,289.211,#N/A,#N/A
Turkmenistan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.392,11.879,9.866,9.212,9.495,8.928,8.852,8.329,9.255,9.974,10.058,10.152,11.205,12.051,12.831,13.987,14.138,15.024,15.663,16.19,16.688,17.741,19.179,21.185,21.185,21.185,#N/A,#N/A,#N/A
Uganda,0.634,0.52,0.563,0.517,0.616,0.632,0.644,0.614,0.585,0.682,0.766,0.775,0.982,0.967,1.006,1.045,1.118,1.251,1.266,1.264,1.587,1.583,1.712,1.8,1.937,1.953,1.571,1.964,2.314,2.399,2.553,2.716,3.045,3.595,3.852,3.705,3.794,3.933,#N/A,#N/A,#N/A
Ukraine,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,238.232,217.14,191.715,183.293,173.367,168.342,163.094,161.879,159.885,163.038,163.645,169.977,172.535,175.293,182.323,185.066,181.844,163.765,178.268,183.83,187.012,182.333,171.339,152.348,153.552,145.681,#N/A,#N/A,#N/A
United Arab Emirates,5.897,5.815,8.349,9.533,10.215,11.454,12.046,12.839,13.95,14.675,16.056,16.189,16.412,16.523,17.738,23.483,24.978,26.756,31.388,34.899,37.547,40.582,44.045,46.483,49.272,57.056,62.762,74.035,77.065,82.91,91.884,93.223,96.479,99.8561,109.562,119.75,121.849,126.532,#N/A,#N/A,#N/A
United Kingdom,264.918,258.792,253.864,257.115,261.707,274.562,279.07,283.498,288.315,294.582,297.67,301.413,299.641,300.042,302.355,307.633,328.457,326.543,340.083,343.971,352.537,360.222,362.381,372.596,368.692,370.602,368.4,367.597,360.643,348.992,355.193,342.244,338.603,334.076,316.064,317.922,318.0591,318.262,314.992,#N/A,#N/A
United Republic of Tanzania,264.918,258.792,253.864,257.115,261.707,274.562,279.07,283.498,288.315,294.582,297.67,301.413,299.641,300.042,302.355,307.633,328.457,326.543,340.083,343.971,352.537,360.222,362.381,372.596,368.692,370.602,368.4,367.597,360.643,348.992,355.193,342.244,338.603,334.076,316.064,317.922,318.0591,318.262,314.992,#N/A,#N/A
United States of America,2289.600789,2297.973836,2244.37224,2313.445566,2419.465819,2473.002395,2490.470889,2575.287284,2707.41113,2963.345846,3034.245377,3069.097219,3080.203036,3193.748663,3243.905958,3349.440968,3440.682901,3488.634142,3616.807715,3690.883322,3797.421685,3736.776935,3858.610511,3883.370407,3970.783935,4055.766018,4065.203776,4157.452566,4120.524561,3951.859896,4127.470267,4103.965882,4053.916016,4074.095142,4104.838682,4091.74033,4095.487406,4058.261173,4203.936454,#N/A,#N/A
Uruguay,3.262,3.51,3.495,7.258,7.161,6.525,7.344,7.482,6.847,5.597,7.406,6.913,8.79,7.895,7.592,6.226,6.562,7.075,9.963,7.048,7.494,9.162,9.513,8.53,5.787,7.562,5.467,9.272,8.518,8.648,10.826,10.104,10.3,11.086,12.354,12.97,13.133,13.546,#N/A,#N/A,#N/A
Uzbekistan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.17,46.568,45.289,44.907,43.02,43.579,43.433,42.866,44.323,44.949,46.661,46.817,47.404,46.974,43.907,44.607,40.201,44.601,46.513,45.276,45.399,51.627,52.723,54.552,56.001,58.507,#N/A,#N/A,#N/A
Vanuatu,0.019,0.02,0.021,0.023,0.024,0.025,0.025,0.024,0.024,0.024,0.024,0.025,0.027,0.027,0.027,0.028,0.03,0.033,0.035,0.035,0.039,0.043,0.042,0.041,0.04,0.041,0.042,0.045,0.052,0.052,0.058,0.0591,0.0622,0.0642,0.0632,0.066,0.063,0.0591,#N/A,#N/A,#N/A
Venezuela,32.012,35.957,38.274,41.801,42.645,46.22,48.363,52.427,56.46,55.896,57.606,61.752,65.744,67.579,69.498,71.598,73.745,76.245,78.947,78.777,83.24,87.733,86.646,89.267,96.216,101.385,107.904,111.842,116.482,116.703,110.78,115.069,118.508,120.042,100.352,119.2,104.673,103.866,#N/A,#N/A,#N/A
Vietnam,3.914,4.201,4.439,4.676,4.938,5.176,5.344,5.606,6.277,7.507,8.468,9.059,9.43,10.417,11.995,14.314,16.528,18.566,20.923,22.834,25.695,29.683,34.559,39.42,44.152,51.36,57.953,63.635,70.3,79.693,90.599,99.889,113.191,115.955,133.073,156.353,174.563,173.299,#N/A,#N/A,#N/A
West Bank,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Western Sahara,0.072,0.072,0.073,0.073,0.073,0.071,0.074,0.076,0.077,0.078,0.08,0.08,0.08,0.08,0.08,0.082,0.082,0.082,0.082,0.08,0.08,0.08,0.085,0.085,0.085,0.085,0.09,0.09,0.09,0.09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Yemen,0.471,0.54,0.647,0.721,0.818,0.855,1.094,1.183,1.565,1.579,1.563,1.693,1.836,1.928,2.029,2.227,2.194,2.404,2.357,2.571,3.208,3.424,3.543,3.85,4.103,4.482,5.064,5.665,6.153,6.339,7.292,5.834,6.652,7.996,7.197,5.734,4.49,4.503,#N/A,#N/A,#N/A
Zambia,9.172,9.809,10.024,10.051,9.912,9.958,9.811,8.455,8.396,6.777,7.789,7.776,7.72,7.721,7.714,7.842,7.091,7.859,7.524,7.684,7.757,7.9,8.107,8.261,8.458,8.886,9.666,9.604,9.491,9.862,10.409,11.447,12.313,13.235,14.361,13.364,11.626,14.028,#N/A,#N/A,#N/A
Zimbabwe,4.465,4.476,4.097,4.387,4.502,4.992,5.955,7.718,8.023,8.749,9.254,8.953,8.188,7.359,7.171,7.429,6.991,6.966,6.304,6.813,6.738,7.582,8.263,8.539,9.411,9.035,7.577,7.287,7.387,7.112,8.441,8.9284,8.929,9.256,9.707,9.388,6.826,7.31,#N/A,#N/A,#N/A
