Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Democratic Republic of the Congo,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.238003096,0.291097183,0.254002114,0.236002227,0.216002039,0.228002152,0.230002171,0.219002067,0.16000151,0.153001444,0.168001586,0.215002029,0.201001897,0.194001831,0.201001897,0.199001878,0.225002123,0.246002322,0.235002218,0.263002482,0.252002378,0.259002444,0.247002331,#N/A,#N/A,#N/A,#N/A
Denmark,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.251028841,4.185796264,4.350033975,4.726053381,6.630106463,5.449051426,6.61506243,9.920093622,10.87010259,11.52010872,11.96011287,11.75011089,8.616081315,8.212077502,9.703091574,10.64110043,10.60510009,9.386088582,10.22409649,8.508080296,8.345078757,6.679063034,5.837055088,4.953046745,4.71304448,4.71304448,#N/A,#N/A,#N/A,#N/A
Djibouti,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Dominican Republic,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
East Timor,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Ecuador,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.707921165,0.834064439,0.939179839,0.669976591,0.669976591,1.059899568,1.060010004,1.070010098,1.070010098,1.070010098,1.130010665,1.150010853,1.100010381,1.180011136,1.220011514,1.240011703,1.250011797,1.240011703,1.250011797,1.400013213,1.403013241,1.337012618,1.541014543,1.628015365,1.763016639,1.677015827,#N/A,#N/A,#N/A,#N/A
Egypt,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.38337233,13.53545267,13.56376952,14.92014081,15.54028541,15.93020839,17.88016875,18.15017129,18.27017243,19.65018545,24.3602299,30.10028407,31.35029587,34.42032484,36.70034636,47.3004464,59.80056437,62.20058702,65.47061788,69.19065299,67.08063308,66.26062534,65.52761842,61.75058278,54.00050963,49.32846554,#N/A,#N/A,#N/A,#N/A
El Salvador,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Equatorial Guinea,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.550005191,0.570018122,0.589839915,0.8900084,0.910008588,1.010009532,1.150010853,1.250011797,1.300012269,3.400032088,3.800035863,2.500023594,3.800035863,3.800035863,4.520042658,7.550071254,8.350078805,8.470079937,8.300078333,8.370078993,9.000084939,8.460079843,8.400079277,#N/A,#N/A,#N/A,#N/A
Eritrea,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
